20140526T000000,16.06
20140526T000100,16.06
20140526T000200,16.04
20140526T000300,16.04
20140526T000400,16.03
20140526T000500,16.01
20140526T000600,16.02
20140526T000700,16.03
20140526T000800,16.05
20140526T000900,16.07
20140526T001000,16.07
20140526T001100,16.07
20140526T001200,16.08
20140526T001300,16.06
20140526T001400,16.06
20140526T001500,16.05
20140526T001600,16.06
20140526T001700,16.05
20140526T001800,16.07
20140526T001900,16.07
20140526T002000,16.05
20140526T002100,16.05
20140526T002200,16.04
20140526T002300,16.01
20140526T002400,15.99
20140526T002500,15.97
20140526T002600,15.97
20140526T002700,15.96
20140526T002800,15.96
20140526T002900,15.96
20140526T003000,15.93
20140526T003100,15.95
20140526T003200,15.93
20140526T003300,15.92
20140526T003400,15.94
20140526T003500,15.96
20140526T003600,15.94
20140526T003700,15.93
20140526T003800,15.93
20140526T003900,15.94
20140526T004000,15.95
20140526T004100,15.94
20140526T004200,15.96
20140526T004300,15.93
20140526T004400,15.94
20140526T004500,15.95
20140526T004600,15.98
20140526T004700,15.99
20140526T004800,15.98
20140526T004900,15.99
20140526T005000,16.02
20140526T005100,16.03
20140526T005200,16.01
20140526T005300,15.99
20140526T005400,16.00
20140526T005500,15.99
20140526T005600,15.98
20140526T005700,16.00
20140526T005800,16.03
20140526T005900,16.01
20140526T010000,16.03
20140526T010100,16.02
20140526T010200,16.02
20140526T010300,16.01
20140526T010400,16.01
20140526T010500,16.03
20140526T010600,16.03
20140526T010700,16.02
20140526T010800,16.00
20140526T010900,16.00
20140526T011000,15.98
20140526T011100,15.96
20140526T011200,15.94
20140526T011300,15.92
20140526T011400,15.94
20140526T011500,15.92
20140526T011600,15.94
20140526T011700,15.96
20140526T011800,15.94
20140526T011900,15.93
20140526T012000,15.92
20140526T012100,15.92
20140526T012200,15.94
20140526T012300,15.95
20140526T012400,15.94
20140526T012500,15.95
20140526T012600,15.94
20140526T012700,15.94
20140526T012800,15.93
20140526T012900,15.91
20140526T013000,15.90
20140526T013100,15.92
20140526T013200,15.94
20140526T013300,15.95
20140526T013400,15.93
20140526T013500,15.91
20140526T013600,15.91
20140526T013700,15.92
20140526T013800,15.91
20140526T013900,15.91
20140526T014000,15.91
20140526T014100,15.90
20140526T014200,15.91
20140526T014300,15.89
20140526T014400,15.92
20140526T014500,15.90
20140526T014600,15.92
20140526T014700,15.94
20140526T014800,15.91
20140526T014900,15.89
20140526T015000,15.88
20140526T015100,15.86
20140526T015200,15.85
20140526T015300,15.87
20140526T015400,15.87
20140526T015500,15.86
20140526T015600,15.89
20140526T015700,15.89
20140526T015800,15.89
20140526T015900,15.88
20140526T020000,15.90
20140526T020100,15.90
20140526T020200,15.91
20140526T020300,15.89
20140526T020400,15.89
20140526T020500,15.91
20140526T020600,15.90
20140526T020700,15.89
20140526T020800,15.90
20140526T020900,15.88
20140526T021000,15.85
20140526T021100,15.83
20140526T021200,15.86
20140526T021300,15.86
20140526T021400,15.88
20140526T021500,15.87
20140526T021600,15.85
20140526T021700,15.84
20140526T021800,15.84
20140526T021900,15.82
20140526T022000,15.83
20140526T022100,15.82
20140526T022200,15.81
20140526T022300,15.83
20140526T022400,15.82
20140526T022500,15.81
20140526T022600,15.81
20140526T022700,15.80
20140526T022800,15.79
20140526T022900,15.77
20140526T023000,15.78
20140526T023100,15.80
20140526T023200,15.79
20140526T023300,15.78
20140526T023400,15.78
20140526T023500,15.76
20140526T023600,15.74
20140526T023700,15.75
20140526T023800,15.73
20140526T023900,15.72
20140526T024000,15.70
20140526T024100,15.68
20140526T024200,15.66
20140526T024300,15.69
20140526T024400,15.68
20140526T024500,15.66
20140526T024600,15.64
20140526T024700,15.62
20140526T024800,15.60
20140526T024900,15.60
20140526T025000,15.62
20140526T025100,15.61
20140526T025200,15.63
20140526T025300,15.63
20140526T025400,15.63
20140526T025500,15.64
20140526T025600,15.62
20140526T025700,15.62
20140526T025800,15.60
20140526T025900,15.62
20140526T030000,15.62
20140526T030100,15.62
20140526T030200,15.64
20140526T030300,15.65
20140526T030400,15.63
20140526T030500,15.64
20140526T030600,15.61
20140526T030700,15.63
20140526T030800,15.64
20140526T030900,15.65
20140526T031000,15.63
20140526T031100,15.65
20140526T031200,15.63
20140526T031300,15.64
20140526T031400,15.62
20140526T031500,15.62
20140526T031600,15.63
20140526T031700,15.61
20140526T031800,15.60
20140526T031900,15.62
20140526T032000,15.60
20140526T032100,15.58
20140526T032200,15.59
20140526T032300,15.57
20140526T032400,15.56
20140526T032500,15.54
20140526T032600,15.56
20140526T032700,15.57
20140526T032800,15.58
20140526T032900,15.58
20140526T033000,15.58
20140526T033100,15.59
20140526T033200,15.58
20140526T033300,15.59
20140526T033400,15.58
20140526T033500,15.58
20140526T033600,15.57
20140526T033700,15.54
20140526T033800,15.56
20140526T033900,15.56
20140526T034000,15.54
20140526T034100,15.53
20140526T034200,15.51
20140526T034300,15.51
20140526T034400,15.52
20140526T034500,15.54
20140526T034600,15.53
20140526T034700,15.54
20140526T034800,15.54
20140526T034900,15.54
20140526T035000,15.55
20140526T035100,15.57
20140526T035200,15.55
20140526T035300,15.56
20140526T035400,15.57
20140526T035500,15.58
20140526T035600,15.58
20140526T035700,15.58
20140526T035800,15.57
20140526T035900,15.58
20140526T040000,15.57
20140526T040100,15.55
20140526T040200,15.54
20140526T040300,15.56
20140526T040400,15.54
20140526T040500,15.54
20140526T040600,15.52
20140526T040700,15.51
20140526T040800,15.52
20140526T040900,15.50
20140526T041000,15.51
20140526T041100,15.54
20140526T041200,15.55
20140526T041300,15.57
20140526T041400,15.56
20140526T041500,15.55
20140526T041600,15.53
20140526T041700,15.52
20140526T041800,15.51
20140526T041900,15.50
20140526T042000,15.51
20140526T042100,15.51
20140526T042200,15.49
20140526T042300,15.49
20140526T042400,15.48
20140526T042500,15.50
20140526T042600,15.52
20140526T042700,15.53
20140526T042800,15.51
20140526T042900,15.49
20140526T043000,15.47
20140526T043100,15.47
20140526T043200,15.49
20140526T043300,15.49
20140526T043400,15.50
20140526T043500,15.52
20140526T043600,15.54
20140526T043700,15.56
20140526T043800,15.56
20140526T043900,15.54
20140526T044000,15.56
20140526T044100,15.55
20140526T044200,15.55
20140526T044300,15.55
20140526T044400,15.54
20140526T044500,15.56
20140526T044600,15.56
20140526T044700,15.54
20140526T044800,15.56
20140526T044900,15.54
20140526T045000,15.55
20140526T045100,15.56
20140526T045200,15.53
20140526T045300,15.55
20140526T045400,15.56
20140526T045500,15.56
20140526T045600,15.58
20140526T045700,15.59
20140526T045800,15.62
20140526T045900,15.63
20140526T050000,15.62
20140526T050100,15.61
20140526T050200,15.62
20140526T050300,15.63
20140526T050400,15.62
20140526T050500,15.64
20140526T050600,15.64
20140526T050700,15.66
20140526T050800,15.65
20140526T050900,15.65
20140526T051000,15.65
20140526T051100,15.65
20140526T051200,15.63
20140526T051300,15.64
20140526T051400,15.64
20140526T051500,15.64
20140526T051600,15.65
20140526T051700,15.64
20140526T051800,15.65
20140526T051900,15.63
20140526T052000,15.63
20140526T052100,15.64
20140526T052200,15.64
20140526T052300,15.64
20140526T052400,15.66
20140526T052500,15.66
20140526T052600,15.64
20140526T052700,15.65
20140526T052800,15.64
20140526T052900,15.64
20140526T053000,15.65
20140526T053100,15.64
20140526T053200,15.62
20140526T053300,15.61
20140526T053400,15.62
20140526T053500,15.63
20140526T053600,15.63
20140526T053700,15.65
20140526T053800,15.66
20140526T053900,15.66
20140526T054000,15.64
20140526T054100,15.65
20140526T054200,15.65
20140526T054300,15.65
20140526T054400,15.66
20140526T054500,15.67
20140526T054600,15.68
20140526T054700,15.68
20140526T054800,15.66
20140526T054900,15.65
20140526T055000,15.63
20140526T055100,15.65
20140526T055200,15.65
20140526T055300,15.64
20140526T055400,15.65
20140526T055500,15.66
20140526T055600,15.65
20140526T055700,15.67
20140526T055800,15.66
20140526T055900,15.69
20140526T060000,15.67
20140526T060100,15.65
20140526T060200,15.63
20140526T060300,15.64
20140526T060400,15.65
20140526T060500,15.64
20140526T060600,15.62
20140526T060700,15.64
20140526T060800,15.64
20140526T060900,15.65
20140526T061000,15.65
20140526T061100,15.66
20140526T061200,15.68
20140526T061300,15.66
20140526T061400,15.64
20140526T061500,15.64
20140526T061600,15.64
20140526T061700,15.66
20140526T061800,15.67
20140526T061900,15.65
20140526T062000,15.64
20140526T062100,15.65
20140526T062200,15.67
20140526T062300,15.65
20140526T062400,15.67
20140526T062500,15.67
20140526T062600,15.66
20140526T062700,15.65
20140526T062800,15.63
20140526T062900,15.62
20140526T063000,15.64
20140526T063100,15.66
20140526T063200,15.66
20140526T063300,15.68
20140526T063400,15.70
20140526T063500,15.70
20140526T063600,15.69
20140526T063700,15.71
20140526T063800,15.70
20140526T063900,15.70
20140526T064000,15.71
20140526T064100,15.73
20140526T064200,15.72
20140526T064300,15.71
20140526T064400,15.71
20140526T064500,15.72
20140526T064600,15.71
20140526T064700,15.72
20140526T064800,15.71
20140526T064900,15.70
20140526T065000,15.72
20140526T065100,15.74
20140526T065200,15.76
20140526T065300,15.78
20140526T065400,15.79
20140526T065500,15.82
20140526T065600,15.83
20140526T065700,15.80
20140526T065800,15.82
20140526T065900,15.82
20140526T070000,15.83
20140526T070100,15.85
20140526T070200,15.86
20140526T070300,15.85
20140526T070400,15.86
20140526T070500,15.86
20140526T070600,15.85
20140526T070700,15.85
20140526T070800,15.84
20140526T070900,15.84
20140526T071000,15.82
20140526T071100,15.80
20140526T071200,15.79
20140526T071300,15.78
20140526T071400,15.78
20140526T071500,15.80
20140526T071600,15.80
20140526T071700,15.80
20140526T071800,15.78
20140526T071900,15.76
20140526T072000,15.73
20140526T072100,15.73
20140526T072200,15.74
20140526T072300,15.74
20140526T072400,15.75
20140526T072500,15.73
20140526T072600,15.74
20140526T072700,15.75
20140526T072800,15.74
20140526T072900,15.73
20140526T073000,15.74
20140526T073100,15.73
20140526T073200,15.73
20140526T073300,15.75
20140526T073400,15.76
20140526T073500,15.76
20140526T073600,15.78
20140526T073700,15.77
20140526T073800,15.76
20140526T073900,15.74
20140526T074000,15.73
20140526T074100,15.70
20140526T074200,15.70
20140526T074300,15.69
20140526T074400,15.69
20140526T074500,15.66
20140526T074600,15.64
20140526T074700,15.66
20140526T074800,15.64
20140526T074900,15.62
20140526T075000,15.60
20140526T075100,15.61
20140526T075200,15.60
20140526T075300,15.61
20140526T075400,15.63
20140526T075500,15.62
20140526T075600,15.62
20140526T075700,15.64
20140526T075800,15.66
