20140528T000000,14.97
20140528T000100,14.95
20140528T000200,14.93
20140528T000300,14.91
20140528T000400,14.90
20140528T000500,14.90
20140528T000600,14.89
20140528T000700,14.87
20140528T000800,14.89
20140528T000900,14.87
20140528T001000,14.89
20140528T001100,14.89
20140528T001200,14.87
20140528T001300,14.86
20140528T001400,14.86
20140528T001500,14.87
20140528T001600,14.86
20140528T001700,14.88
20140528T001800,14.89
20140528T001900,14.91
20140528T002000,14.89
20140528T002100,14.87
20140528T002200,14.87
20140528T002300,14.87
20140528T002400,14.85
20140528T002500,14.85
20140528T002600,14.83
20140528T002700,14.82
20140528T002800,14.83
20140528T002900,14.81
20140528T003000,14.80
20140528T003100,14.79
20140528T003200,14.77
20140528T003300,14.76
20140528T003400,14.76
20140528T003500,14.75
20140528T003600,14.74
20140528T003700,14.73
20140528T003800,14.75
20140528T003900,14.76
20140528T004000,14.78
20140528T004100,14.80
20140528T004200,14.79
20140528T004300,14.78
20140528T004400,14.76
20140528T004500,14.77
20140528T004600,14.79
20140528T004700,14.79
20140528T004800,14.77
20140528T004900,14.79
20140528T005000,14.79
20140528T005100,14.80
20140528T005200,14.77
20140528T005300,14.79
20140528T005400,14.79
20140528T005500,14.80
20140528T005600,14.79
20140528T005700,14.77
20140528T005800,14.77
20140528T005900,14.79
20140528T010000,14.80
20140528T010100,14.80
20140528T010200,14.82
20140528T010300,14.81
20140528T010400,14.81
20140528T010500,14.78
20140528T010600,14.80
20140528T010700,14.81
20140528T010800,14.79
20140528T010900,14.77
20140528T011000,14.78
20140528T011100,14.77
20140528T011200,14.77
20140528T011300,14.78
20140528T011400,14.79
20140528T011500,14.77
20140528T011600,14.79
20140528T011700,14.77
20140528T011800,14.78
20140528T011900,14.79
20140528T012000,14.81
20140528T012100,14.79
20140528T012200,14.78
20140528T012300,14.76
20140528T012400,14.74
20140528T012500,14.74
20140528T012600,14.75
20140528T012700,14.73
20140528T012800,14.71
20140528T012900,14.71
20140528T013000,14.72
20140528T013100,14.72
20140528T013200,14.73
20140528T013300,14.73
20140528T013400,14.75
20140528T013500,14.77
20140528T013600,14.79
20140528T013700,14.78
20140528T013800,14.80
20140528T013900,14.81
20140528T014000,14.83
20140528T014100,14.84
20140528T014200,14.87
20140528T014300,14.89
20140528T014400,14.89
20140528T014500,14.87
20140528T014600,14.89
20140528T014700,14.89
20140528T014800,14.86
20140528T014900,14.84
20140528T015000,14.85
20140528T015100,14.85
20140528T015200,14.84
20140528T015300,14.83
20140528T015400,14.84
20140528T015500,14.83
20140528T015600,14.81
20140528T015700,14.83
20140528T015800,14.83
20140528T015900,14.85
20140528T020000,14.83
20140528T020100,14.85
20140528T020200,14.86
20140528T020300,14.83
20140528T020400,14.85
20140528T020500,14.86
20140528T020600,14.86
20140528T020700,14.87
20140528T020800,14.85
20140528T020900,14.85
20140528T021000,14.86
