20140530T000000,14.64
20140530T000100,14.65
20140530T000200,14.64
20140530T000300,14.63
20140530T000400,14.61
20140530T000500,14.62
20140530T000600,14.61
20140530T000700,14.63
20140530T000800,14.66
20140530T000900,14.67
20140530T001000,14.67
20140530T001100,14.67
20140530T001200,14.64
20140530T001300,14.62
20140530T001400,14.60
20140530T001500,14.58
20140530T001600,14.59
20140530T001700,14.59
20140530T001800,14.60
20140530T001900,14.58
20140530T002000,14.57
20140530T002100,14.58
20140530T002200,14.61
20140530T002300,14.62
20140530T002400,14.65
20140530T002500,14.65
20140530T002600,14.64
20140530T002700,14.65
20140530T002800,14.65
20140530T002900,14.66
20140530T003000,14.66
20140530T003100,14.68
20140530T003200,14.67
20140530T003300,14.65
20140530T003400,14.67
20140530T003500,14.67
20140530T003600,14.65
20140530T003700,14.66
20140530T003800,14.68
20140530T003900,14.69
20140530T004000,14.71
20140530T004100,14.70
20140530T004200,14.67
20140530T004300,14.68
20140530T004400,14.69
20140530T004500,14.71
20140530T004600,14.71
20140530T004700,14.72
20140530T004800,14.71
20140530T004900,14.69
20140530T005000,14.67
20140530T005100,14.68
20140530T005200,14.67
20140530T005300,14.64
20140530T005400,14.65
20140530T005500,14.67
20140530T005600,14.68
20140530T005700,14.69
20140530T005800,14.71
20140530T005900,14.73
20140530T010000,14.74
20140530T010100,14.76
20140530T010200,14.78
20140530T010300,14.80
20140530T010400,14.78
20140530T010500,14.80
20140530T010600,14.82
20140530T010700,14.84
20140530T010800,14.87
20140530T010900,14.87
20140530T011000,14.86
20140530T011100,14.87
20140530T011200,14.87
20140530T011300,14.87
20140530T011400,14.89
20140530T011500,14.89
20140530T011600,14.91
20140530T011700,14.90
20140530T011800,14.92
20140530T011900,14.90
20140530T012000,14.89
20140530T012100,14.88
20140530T012200,14.90
20140530T012300,14.90
20140530T012400,14.91
20140530T012500,14.91
20140530T012600,14.90
20140530T012700,14.89
20140530T012800,14.91
20140530T012900,14.91
20140530T013000,14.90
20140530T013100,14.91
20140530T013200,14.93
20140530T013300,14.93
20140530T013400,14.93
20140530T013500,14.91
20140530T013600,14.89
20140530T013700,14.88
20140530T013800,14.88
20140530T013900,14.88
20140530T014000,14.87
20140530T014100,14.89
20140530T014200,14.91
20140530T014300,14.92
20140530T014400,14.93
20140530T014500,14.92
20140530T014600,14.95
20140530T014700,14.92
20140530T014800,14.94
20140530T014900,14.92
20140530T015000,14.92
20140530T015100,14.90
20140530T015200,14.91
20140530T015300,14.92
20140530T015400,14.90
20140530T015500,14.91
20140530T015600,14.92
20140530T015700,14.91
20140530T015800,14.90
20140530T015900,14.87
20140530T020000,14.86
20140530T020100,14.84
20140530T020200,14.82
20140530T020300,14.83
20140530T020400,14.81
20140530T020500,14.80
20140530T020600,14.78
20140530T020700,14.76
20140530T020800,14.75
20140530T020900,14.74
20140530T021000,14.72
20140530T021100,14.70
20140530T021200,14.73
20140530T021300,14.71
20140530T021400,14.68
20140530T021500,14.67
20140530T021600,14.68
20140530T021700,14.69
20140530T021800,14.68
20140530T021900,14.69
20140530T022000,14.69
20140530T022100,14.67
20140530T022200,14.66
20140530T022300,14.66
20140530T022400,14.68
20140530T022500,14.67
20140530T022600,14.66
20140530T022700,14.66
20140530T022800,14.66
20140530T022900,14.65
20140530T023000,14.62
20140530T023100,14.61
20140530T023200,14.61
20140530T023300,14.59
20140530T023400,14.60
20140530T023500,14.62
20140530T023600,14.60
20140530T023700,14.58
20140530T023800,14.58
20140530T023900,14.56
20140530T024000,14.55
20140530T024100,14.55
20140530T024200,14.58
20140530T024300,14.57
20140530T024400,14.56
20140530T024500,14.54
20140530T024600,14.55
20140530T024700,14.54
20140530T024800,14.53
20140530T024900,14.55
20140530T025000,14.57
20140530T025100,14.58
20140530T025200,14.56
20140530T025300,14.55
20140530T025400,14.56
20140530T025500,14.57
20140530T025600,14.55
20140530T025700,14.53
20140530T025800,14.51
20140530T025900,14.52
20140530T030000,14.52
20140530T030100,14.51
20140530T030200,14.52
20140530T030300,14.53
